2020-03-28 00:01:16.142 | http-nio-8080-exec-9 | INFO  | c.q.p.c.VFilterInvocationSecurityMetadataSource:VFilterInvocationSecurityMetadataSource.java(33) | VFilterInvocationSecurityMetadataSource getAttributes [requestUrl=/login]

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.174 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.179 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.182 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.187 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.189 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.193 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.198 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:03.196 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:04.297 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.320 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.330 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.344 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.413 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.422 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.433 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.441 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.446 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.453 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.632 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.719 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:05.089 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:05.093 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:05.153 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(171) | Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:04.755 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:05.780 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:05.970 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:06.011 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:06.480 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:06.434 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:07.111 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(171) | Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:08.199 | main | INFO  | o.s.b.a.w.s.WelcomePageHandlerMapping:WelcomePageHandlerMapping.java(58) | Adding welcome page template: index
2020-03-28 15:24:08.202 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:08.469 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:08.706 | main | INFO  | o.s.b.a.w.s.WelcomePageHandlerMapping:WelcomePageHandlerMapping.java(58) | Adding welcome page template: index
2020-03-28 15:24:10.104 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:10.163 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:10.829 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:11.514 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:11.531 | main | INFO  | o.s.b.a.w.s.WelcomePageHandlerMapping:WelcomePageHandlerMapping.java(58) | Adding welcome page template: index
2020-03-28 15:24:11.775 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Pausing ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:11.777 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping service [Tomcat]
2020-03-28 15:24:12.657 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:12.992 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:13.072 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:13.395 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:14.063 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:20.879 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Pausing ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:20.881 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping service [Tomcat]
2020-03-28 15:24:21.037 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:21.306 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:22.875 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:22.994 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:23.341 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:24.639 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:25.368 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:25.458 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Pausing ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:25.524 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping service [Tomcat]
2020-03-28 15:24:25.833 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:25.835 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:25.844 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:26.040 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:26.084 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:26.105 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Pausing ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:26.108 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping service [Tomcat]
2020-03-28 15:24:26.322 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:26.324 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:26.450 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:26.470 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:26.510 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:24:46.124 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:51.278 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Pausing ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:51.495 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping service [Tomcat]
2020-03-28 15:24:53.474 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Stopping ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:53.476 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Destroying ProtocolHandler ["http-nio-8080"]
2020-03-28 15:24:53.852 | main | INFO  | o.s.b.a.l.ConditionEvaluationReportLoggingListener:ConditionEvaluationReportLoggingListener.java(136) | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-03-28 15:24:54.924 | main | ERROR | o.s.b.d.LoggingFailureAnalysisReporter:LoggingFailureAnalysisReporter.java(40) | 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2020-03-28 15:24:55.306 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(208) | Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 16:40:28.203 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(55) | Starting PingfenApplication on yu-PC with PID 7044 (C:\Users\Administrator\Desktop\pingfen\target\classes started by Administrator in C:\Users\Administrator\Desktop\pingfen)
2020-03-28 16:40:28.236 | main | INFO  | o.s.b.SpringApplication:SpringApplication.java(651) | No active profile set, falling back to default profiles: default
2020-03-28 16:40:32.644 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(92) | Tomcat initialized with port(s): 8080 (http)
2020-03-28 16:40:32.723 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 16:40:32.723 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting service [Tomcat]
2020-03-28 16:40:32.723 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-03-28 16:40:32.967 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing Spring embedded WebApplicationContext
2020-03-28 16:40:32.967 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext:ServletWebServerApplicationContext.java(284) | Root WebApplicationContext: initialization completed in 4490 ms
2020-03-28 16:40:33.860 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:40:33.860 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:40:34.361 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: Ant [pattern='/css/**'], []
2020-03-28 16:40:34.397 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4cc65c2, org.springframework.security.web.context.SecurityContextPersistenceFilter@66383c29, org.springframework.security.web.header.HeaderWriterFilter@461c3709, org.springframework.security.web.authentication.logout.LogoutFilter@5974b7e8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@73041b7d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5d152bcd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6f8e9d06, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@574059d5, org.springframework.security.web.session.SessionManagementFilter@3f63a513, org.springframework.security.web.access.ExceptionTranslationFilter@40ef0af8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7e1ffe70]
2020-03-28 16:40:34.739 | main | INFO  | o.s.s.c.ExecutorConfigurationSupport:ExecutorConfigurationSupport.java(171) | Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 16:40:34.859 | main | INFO  | o.s.b.a.w.s.WelcomePageHandlerMapping:WelcomePageHandlerMapping.java(58) | Adding welcome page template: index
2020-03-28 16:40:35.197 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 16:40:35.292 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(204) | Tomcat started on port(s): 8080 (http) with context path ''
2020-03-28 16:40:35.292 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(61) | Started PingfenApplication in 12.465 seconds (JVM running for 22.892)
2020-03-28 16:51:46.373 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(55) | Starting PingfenApplication on yu-PC with PID 10952 (C:\Users\Administrator\Desktop\pingfen\target\classes started by Administrator in C:\Users\Administrator\Desktop\pingfen)
2020-03-28 16:51:46.372 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(55) | Starting PingfenApplication on yu-PC with PID 11276 (C:\Users\Administrator\Desktop\pingfen\target\classes started by Administrator in C:\Users\Administrator\Desktop\pingfen)
2020-03-28 16:51:46.376 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(55) | Starting PingfenApplication on yu-PC with PID 11780 (C:\Users\Administrator\Desktop\pingfen\target\classes started by Administrator in C:\Users\Administrator\Desktop\pingfen)
2020-03-28 16:51:46.373 | main | INFO  | o.s.b.StartupInfoLogger:StartupInfoLogger.java(55) | Starting PingfenApplication on yu-PC with PID 11044 (C:\Users\Administrator\Desktop\pingfen\target\classes started by Administrator in C:\Users\Administrator\Desktop\pingfen)
2020-03-28 16:51:46.486 | main | INFO  | o.s.b.SpringApplication:SpringApplication.java(651) | No active profile set, falling back to default profiles: default
2020-03-28 16:51:46.487 | main | INFO  | o.s.b.SpringApplication:SpringApplication.java(651) | No active profile set, falling back to default profiles: default
2020-03-28 16:51:46.486 | main | INFO  | o.s.b.SpringApplication:SpringApplication.java(651) | No active profile set, falling back to default profiles: default
2020-03-28 16:51:46.491 | main | INFO  | o.s.b.SpringApplication:SpringApplication.java(651) | No active profile set, falling back to default profiles: default
2020-03-28 16:52:41.392 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(92) | Tomcat initialized with port(s): 8080 (http)
2020-03-28 16:52:41.392 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(92) | Tomcat initialized with port(s): 8080 (http)
2020-03-28 16:52:41.394 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(92) | Tomcat initialized with port(s): 8080 (http)
2020-03-28 16:52:41.402 | main | INFO  | o.s.b.w.e.t.TomcatWebServer:TomcatWebServer.java(92) | Tomcat initialized with port(s): 8080 (http)
2020-03-28 16:52:41.685 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 16:52:41.687 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 16:52:41.693 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 16:52:41.696 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting service [Tomcat]
2020-03-28 16:52:41.698 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-03-28 16:52:41.702 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 16:52:41.691 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting service [Tomcat]
2020-03-28 16:52:41.711 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-03-28 16:52:41.691 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting service [Tomcat]
2020-03-28 16:52:41.710 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting service [Tomcat]
2020-03-28 16:52:41.715 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-03-28 16:52:41.715 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-03-28 16:52:43.740 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing Spring embedded WebApplicationContext
2020-03-28 16:52:43.740 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing Spring embedded WebApplicationContext
2020-03-28 16:52:43.741 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext:ServletWebServerApplicationContext.java(284) | Root WebApplicationContext: initialization completed in 55111 ms
2020-03-28 16:52:43.742 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing Spring embedded WebApplicationContext
2020-03-28 16:52:43.742 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext:ServletWebServerApplicationContext.java(284) | Root WebApplicationContext: initialization completed in 55113 ms
2020-03-28 16:52:43.744 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext:ServletWebServerApplicationContext.java(284) | Root WebApplicationContext: initialization completed in 55114 ms
2020-03-28 16:52:43.740 | main | INFO  | o.a.j.l.DirectJDKLog:DirectJDKLog.java(173) | Initializing Spring embedded WebApplicationContext
2020-03-28 16:52:43.748 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext:ServletWebServerApplicationContext.java(284) | Root WebApplicationContext: initialization completed in 55119 ms
2020-03-28 16:52:46.469 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.474 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.477 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.483 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.489 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.491 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.494 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:46.506 | main | WARN  | o.s.s.a.i.AbstractSecurityInterceptor:AbstractSecurityInterceptor.java(159) | Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2020-03-28 16:52:47.586 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: Ant [pattern='/css/**'], []
2020-03-28 16:52:47.586 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: Ant [pattern='/css/**'], []
2020-03-28 16:52:47.590 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: Ant [pattern='/css/**'], []
2020-03-28 16:52:47.590 | main | INFO  | o.s.s.w.DefaultSecurityFilterChain:DefaultSecurityFilterChain.java(43) | Creating filter chain: Ant [pattern='/css/**'], []
